证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
836214.OC,2009,2016-04-05,长江证券股份有限公司,济宁高新区,通用设备制造业,,2016,4,泰丰液压,104323409.97,42267518.68,109789939.5,78210655.6,2231285.67,11898430.37,226360.98,14502295.78,596100,13906200,9150504.69,28533546.52,32789065.02,13.9013,,,,,,,,挂牌前,-5
836242.OC,2007,2016-03-11,广州证券股份有限公司,非高新产业区,水的生产和供应业,,2016,3,顺控发展,597207705.3,29548835.67,244659832.36,154598755.21,18469899.09,17923953.81,29763530.03,19723588.14,,,,3290316.4,392800580.16,3.3026,,,,,,2012-03-19,2007-12-31,挂牌前,-8
836242.OC,2008,2016-03-11,广州证券股份有限公司,非高新产业区,水的生产和供应业,,2016,3,顺控发展,697190658.9,37918769.94,238690219.2,149850724.73,14662217.96,19924439.88,29630996.96,13776197.04,,,170548945.86,2099893.07,412846523.92,2.1286,47682005.34,53525.43,-4386716.34,-71251910.75,151383511.81,2012-03-19,2008-12-31,挂牌前,-7
836242.OC,2009,2016-03-11,广州证券股份有限公司,非高新产业区,水的生产和供应业,,2016,3,顺控发展,2972182484.63,1955806566.81,248569703.62,166171255.17,18288240.81,26002188.15,31401585.56,6133565.52,,,402203223.98,2225009.31,964267038.77,0.3343,50049883.59,429135.8,9966634.51,-31668960.08,332831268,2012-03-19,2009-12-31,挂牌前,-6
836242.OC,2010,2016-03-11,广州证券股份有限公司,非高新产业区,水的生产和供应业,,2016,3,顺控发展,3047220734.66,1579646713.49,450686306.9,302424665.34,26211131.18,45734640.07,30811409.78,35914984.11,,,198659049.93,45948552.55,1147989818.18,1.1933,80986871.98,989974.07,-44601095.42,-65011251.14,129738687.59,2012-03-19,2010-12-31,挂牌前,-5
836612.OC,2010,2016-04-14,东北证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,瑞博龙,23103263.25,9413221.67,30792799.83,23429980.34,,,,1328632.98,,,5044055.31,,,5.7508,,,,,,,,挂牌前,-5
836807.OC,2009,2016-04-20,海通证券股份有限公司,非高新产业区,非金属矿物制品业,,2016,4,奔朗新材,281731275.96,149377468.54,352433510.64,248230844.85,18772178.11,34349245.31,4171894.74,39536697.71,2001191.71,37535506,76619408.34,85330990.83,65922650.45,14.0335,,,,,,,,挂牌前,-5
836853.OC,2007,2016-04-21,东北证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,海王股份,455898956.72,221653913.99,822824299.65,660072650.02,26797697.12,30171214.22,8939149.17,55592858.6,,,21311241.46,85220089.78,118490899.55,,,,,,,,,挂牌前,-8
836853.OC,2008,2016-04-21,东北证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,海王股份,513862084.52,278289850.65,965267822.99,759366618.29,21646800.26,53319671.15,13963600.97,66363269.91,,,179148239.85,54652089.96,125965711.95,13.6865,,,,,,,,挂牌前,-7
836853.OC,2009,2016-04-21,东北证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,海王股份,594316409.82,388051034.09,1106613026.24,874123171.05,31716351.28,58662826.98,14640274.31,75667384.14,,,81112032.86,51185341.9,153869034.3,13.6562,,,,,,,,挂牌前,-6
836853.OC,2010,2016-04-21,东北证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,海王股份,849528599.32,517862292.35,1548512741.54,1178355584.11,63500902.09,80851987.39,16229552.83,131982943.63,,,135107077.06,82193042.51,230068213.31,18.2821,,,,,,,,挂牌前,-5
836892.OC,2009,2016-04-26,安信证券股份有限公司,非高新产业区,专业技术服务业,,2016,4,广咨国际,138000000,28000000,98000000,,,,,,,,,,,,,,,,,,,挂牌前,-5
836980.OC,2007,2016-04-20,华林证券有限责任公司,非高新产业区,通用设备制造业,,2016,4,津荣天宇,106086432.43,47053057.36,129005644.68,100398605.89,1331422,13245157.68,588945.12,10328407.66,,,425287.05,27241418.81,16330907.52,10.7251,,,,,,,,挂牌前,-8
836980.OC,2008,2016-04-20,华林证券有限责任公司,非高新产业区,通用设备制造业,,2016,4,津荣天宇,135390278.73,62261078.16,200351524.87,163521345.81,2865723.73,13549477.97,1275498.54,13567442.02,,,25732698.23,25406226.61,16886302.52,11.7925,,,,,,,,挂牌前,-7
836980.OC,2009,2016-04-20,华林证券有限责任公司,非高新产业区,通用设备制造业,,2016,4,津荣天宇,169280313.08,84655415.46,198268939.84,158938689.55,2685773.79,17320406.44,1541960.04,17451306.75,,,965002.96,42343243.11,49733572.94,11.5805,,,,,,,,挂牌前,-6
836980.OC,2010,2016-04-20,华林证券有限责任公司,非高新产业区,通用设备制造业,,2016,4,津荣天宇,215461723.48,105897103.12,305641806.75,242867781.39,5083097.64,25846705.1,1576478.44,27063698.84,,,10456831.85,63175856.91,52403196.7,14.1516,,,,,,,,挂牌前,-5
837053.OC,2006,2016-04-25,中信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,华烁科技,200467815.59,100661646.99,218931786.63,187678845.53,2668478.09,24325825.15,5738780.83,8281023.29,,,,29114561.45,84853225.56,,,,,,,,,挂牌前,-9
837053.OC,2007,2016-04-25,中信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,华烁科技,232280120.24,118477785.59,234085948.14,200605657.64,1481567.34,29820495.5,7392805.18,5142835.14,,,9699146.59,39912470.81,79479883.28,2.3768,,,,,,,,挂牌前,-8
837053.OC,2008,2016-04-25,中信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,华烁科技,347816920.68,136688758.92,25597318.24,19048733.29,206192.8,4794415.64,1207032.03,2667979.8,,,-8957689.03,70359593.16,94811654.54,0.9198,1450303.79,,130279.84,505547.42,-12559360.4,,,挂牌前,-7
837053.OC,2009,2016-04-25,中信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,华烁科技,466477381.61,184826110.33,276368170.41,215980632.58,1004439.72,23849326.83,10887323.48,26897691.99,,,1531692.2,99532780.69,108034048.93,6.6064,9561650.12,,-12211140.42,-44772543.13,4563304.89,,,挂牌前,-6
837053.OC,2010,2016-04-25,中信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,华烁科技,554976766.94,201891430.84,338728955.92,258732106.69,7007970.46,40704299.8,14558948.5,61891435.11,,,24134075.24,129991265.46,107107330.44,12.1183,9200538.1,,511895.7,-29148088.38,10098439.7,,,挂牌前,-5
837097.OC,2009,2016-04-26,东北证券股份有限公司,非高新产业区,文教、工美、体育和娱乐用品制造业,,2016,4,远东股份,52157883.63,27649154.43,14342070.03,9030689.31,145313.6,709533.38,115032.94,3989163.77,,,-4715525.17,900696.9,29368548.15,7.6482,,,,,,,,挂牌前,-5
