证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
832390.OC,2014,2015-05-04,中泰证券股份有限公司,包头稀土高新技术产业开发区,金属制品业,,2015,5,金海股份,552053679.82,357146372.52,417890280.77,274652904.19,20280950.99,28701193.3,3354544.85,75896543.3,5762635.84,70133907.46,11063779.46,238330579.44,115811160.48,14.4371,11409550.66,,4298928.95,-74270912.85,-13129176.49,2015-05-05,2014-12-31,挂牌前,0
832391.OC,2014,2015-05-05,申万宏源证券有限公司,非高新产业区,电气机械和器材制造业,,2015,5,润达光伏,119903555.26,51818624.91,257464654.51,216583811.44,7086716.9,17998367.48,2521924.78,10532012.57,1042708.66,9489303.91,17360644.21,50475292.03,19716787.57,9.6335,3829687.35,149540.39,10792393.78,-30885615.39,20917694.91,2015-05-20,2014-12-31,挂牌前,0
832392.OC,2014,2015-05-05,渤海证券股份有限公司,非高新产业区,建筑安装业,,2015,5,百控股份,43758658.11,40021071.58,17234537.67,11097188.38,844,3384577.09,-4195.87,1847070.56,553580.16,1293490.4,-3627735,7423134.75,394234.86,7.4879,140424.29,0,-5659306.33,-541744.3,652749.78,2015-05-29,2014-12-31,挂牌前,0
832393.OC,2014,2015-05-20,方正证券股份有限公司,非高新产业区,仪器仪表制造业,,2015,5,舒茨股份,11005302.14,9716250.96,9082727.31,6208391.2,1018443.53,2707200.28,234766.85,-1126717.96,38648.46,-1165366.42,2399264.43,4446651.54,709147.41,-10.2198,142697.42,115816.74,903342.91,1189998.07,750387.92,2015-06-18,2014-12-31,挂牌前,0
832394.OC,2014,2015-05-04,中泰证券股份有限公司,非高新产业区,通用设备制造业,,2015,5,佳龙科技,62151272.93,26738298.52,51648641.75,35371941.09,6164458.84,8406305.38,2331225.71,2320977.74,1515685.63,805292.11,6576856.85,8940245,8840685.12,3.6794,1063034.07,128063.21,-2815734.08,6389128.28,-660868.17,2015-05-08,2014-12-31,挂牌前,0
832395.OC,2014,2015-05-07,兴业证券股份有限公司,非高新产业区,通用设备制造业,,2015,5,闽东电机,220368220.63,112051172.49,200366615.68,160351386.45,8140911.2,22944939.17,2373509.31,4221072.32,,,26199640.45,12691083.96,99315482.42,1.7043,5528225.61,,-3041937.89,59910083.44,-44644389.12,2015-05-12,2014-12-31,挂牌前,0
832398.OC,2014,2015-05-04,中泰证券股份有限公司,非高新产业区,金属制品业,,2015,5,索力得,463832879.38,63740087.96,782225738.09,715936084.92,18552145.8,15969922.5,20640752.22,16031043.4,8814890.2,7216153.2,41329742.27,69121777.25,115034920.46,3.6597,13021121.63,,-17765901.77,20118685.37,25408894.56,2015-05-07,2014-12-31,挂牌前,0
832400.OC,2014,2015-05-05,东吴证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,微缔软件,11048421.62,8176901.03,5534721.82,2725094.41,388368.93,1728584.35,59856.08,1188406.22,481893.9,706512.32,903865.53,3994470,630225.88,12.2138,165872.58,,,-1086149.6,264097.9,2015-05-30,2014-12-31,挂牌前,0
832401.OC,2014,2015-05-05,长城证券股份有限公司,深圳高新区,科技推广和应用服务业,,2015,5,奥宇节能,53378809.42,26147879.21,51020759.11,34122164.42,6922369.22,11518910.45,1983467.22,-3310957.23,309184.67,-3620141.9,16283094.24,18155366.18,12749483.16,-5.3357,1799295.65,20376,7812987.72,14112903.91,-6410435.86,2015-05-26,2014-12-31,挂牌前,0
832402.OC,2014,2015-05-06,申万宏源证券有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,辉文生物,62853865.14,33349914.65,52516585.5,33428140.66,2345286.54,11098705.72,2106148.75,4102071.97,651601.08,3450470.89,14726895.45,4812430.14,6421920.74,6.7794,1851116.31,735458.52,1350063.06,904088.08,3381846.14,2015-05-07,2014-12-31,挂牌前,0
832403.OC,2014,2015-05-08,申万宏源证券有限公司,非高新产业区,软件和信息技术服务业,,2015,5,德尔智能,26380705.07,17781775.44,22785448.05,12823086.28,1171360.21,4410484.82,-3453.86,3206810.8,939444.75,2267366.05,-874285.34,14627277.22,420090.54,8.0341,174659.53,,-2358495.36,-4540253.25,2216307.36,2015-05-08,2014-12-31,挂牌前,0
832404.OC,2014,2015-05-11,浙商证券股份有限公司,非高新产业区,仪器仪表制造业,,2015,5,兴邦光电,74707069.55,27961656.95,38260560.43,26377750.99,1332191.35,6410173.96,1895116.73,1949195.85,265457.48,1683738.37,-12281051.76,12610566.89,33027353.06,3.0871,2986152.13,1127361.89,-5407628.81,-5712873.2,-8959566.77,2015-05-12,2014-12-31,挂牌前,0
832406.OC,2014,2015-05-21,中银国际证券有限责任公司,中关村科技园区,仪器仪表制造业,,2015,5,众力德邦,35399040.45,26392264,31447904.28,21734116.39,1687628.89,6032446.23,107015.68,1765086.15,669433.18,1095652.97,-1539259.95,7142401.37,1167386.19,5.6336,323501.42,,-1846631.69,-1393812.93,-651351.92,2015-05-21,2014-12-31,挂牌前,0
832407.OC,2014,2015-05-06,安信证券股份有限公司,济南高新区,计算机、通信和其他电子设备制造业,,2015,5,华翼微,62808138.81,52340330.27,7499536.39,4435773.28,909560.66,14419778.31,161653.97,-9013649.38,2616059.94,-11629709.32,-4851181.22,5189884.56,24204185.33,-16.0629,3125211.64,,-37103.41,1590596.81,-758733.15,2015-06-01,2014-12-31,挂牌前,0
832408.OC,2014,2015-05-07,安信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,5,科瑞普光,23641000.73,12507248.94,45150029.26,34186766.02,4482091.98,5004700.88,-116236.23,1286254.38,320680.63,965573.75,-2576968.8,7100032.7,3053035.69,6.0537,463769.16,,-1195221.19,-5068515.99,1349768.78,2015-06-06,2014-12-31,挂牌前,0
832409.OC,2014,2015-05-05,申万宏源证券有限公司,非高新产业区,纺织业,,2015,5,希雅图,32694046.84,19204343.46,63798992.94,58138200.37,342537.33,2335968.14,610319.15,1603356.95,80375.55,1522981.4,2848614.77,7924353,13184746.37,5.4137,1435622.55,,-377574.21,5722195.71,-6368722.15,2015-05-05,2014-12-31,挂牌前,0
832410.OC,2014,2015-05-11,国信证券股份有限公司,非高新产业区,专用设备制造业,,2015,5,科神股份,210599862.85,60717451.4,119858610.92,88080053.03,8924889.56,12454516.63,1762658.88,4139029.47,1504917.97,2655983.89,12911982.22,28164322.76,35937076.73,4.0557,1475589.8,,-21718765.51,-1742121.03,24290675.64,2015-05-19,2014-12-31,挂牌前,0
832411.OC,2014,2015-05-08,财富证券有限责任公司,长沙高新区,软件和信息技术服务业,,2015,5,海龙国际,14484890.73,11033355.6,12208184.15,8486959.64,477171,2252387.85,-0.39,406452.61,-19339.4,425792.01,-8511609.61,165998.51,257142.3,4.2828,58262.01,,-5115385.19,-6491707.33,2542427.59,2015-05-28,2014-12-31,挂牌前,0
832412.OC,2014,2015-05-13,华西证券股份有限公司,非高新产业区,装卸搬运和运输代理业,,2015,5,同益物流,46992670.07,21532505.48,73353975.36,53186694.23,,5311064.1,46380.55,9703585.47,-396.19,9703981.66,1034168.82,31698356.3,10805033.76,26.7837,1798472.85,426726.24,,-23349589,11437555.49,2015-05-12,2014-12-31,挂牌前,0
832413.OC,2014,2015-05-19,江海证券有限公司,临沂高新区,商务服务业,,2015,5,亿盛担保,335382311.3,256803096.6,32049083.7,,,10437967.31,,14482676.29,57850,14424826.29,-6229546.84,,2777329.09,5.3494,156624.93,,,-11943802.3,-8167082.98,2015-05-19,2014-12-31,挂牌前,0
832414.OC,2014,2015-05-19,民生证券股份有限公司,非高新产业区,仪器仪表制造业,,2015,5,精湛光电,189381678.42,85314315.46,107116284.6,68112617.05,4607858.32,12094130.01,4423509.48,14846636.13,3069318.8,11777317.33,-16641541.81,66806809.73,45451409.66,9.4191,4696604.86,463697.78,2326325.43,-58540891.46,11591662.93,2015-05-27,2014-12-31,挂牌前,0
832415.OC,2014,2015-05-08,信达证券股份有限公司,中关村科技园区,商务服务业,,2015,5,联合普肯,10491565.17,9832044.99,2822374.85,986503.14,442523.49,2402975.61,-3430.42,-1077619.5,,,-3306891.85,2299155.34,72447.56,-11.3798,30056.18,36203.2,,-1445309.06,-908531.64,2015-06-05,2014-12-31,挂牌前,0
832416.OC,2014,2015-05-08,中泰证券股份有限公司,非高新产业区,非金属矿物制品业,,2015,5,华美精陶,111558827.42,84971115.47,79502065.28,57317638.82,6657423.36,11657701.17,11742.8,2601927.58,515457.57,2086470.01,-10289010.04,7567517.57,42572023.93,2.447,4823411.14,,-903306.94,-1753958.3,-15335361.92,2015-05-19,2014-12-31,挂牌前,0
832417.OC,2014,2015-05-08,国联证券股份有限公司,无锡高新区,印刷和记录媒介复制业,,2015,5,报业延嘉,9138249.37,6968202.11,13728670.46,9387365.43,64847.44,2365748.07,17444.4,1407186.68,10431.32,1396755.36,3361472.15,1486493.08,2569992.7,15.5701,946560.98,,7449.02,688719.7,293798.88,2015-06-05,2014-12-31,挂牌前,0
832418.OC,2014,2015-05-07,华林证券有限责任公司,长春高新区,软件和信息技术服务业,,2015,5,旭海科技,6192038.81,5708013,6875230.12,2421853.34,56781.57,1810997.04,65215.07,2688035.67,-23002.53,2711038.2,2315464.5,848626.03,38281.8,51.1412,45403.11,,-112321.27,976731.2,-1164901.08,2015-05-18,2014-12-31,挂牌前,0
832420.OC,2014,2015-05-29,方正证券股份有限公司,非高新产业区,商务服务业,,2015,5,优生活,19031199.06,15123011.08,26977005.96,16946402.04,3928191.05,5520297.47,27162.33,546992.58,-98326.77,645319.35,3231468.98,4450985.21,4421406.43,2.6004,851394.22,223900.08,-2127519.14,7477350.31,-3366369.74,2015-06-09,2014-12-31,挂牌前,0
832421.OC,2014,2015-05-22,申万宏源证券有限公司,非高新产业区,娱乐业,,2015,5,恐龙谷,305120598.41,130637183.25,42476999,21200501.58,1866272.19,3773729.24,2278558.06,10010436.96,,,26531476.79,548455.04,190789019.57,3.1169,11878147.88,41500,14567.03,-1459539.61,2028996.79,2015-05-22,2014-12-31,挂牌前,0
832422.OC,2014,2015-05-12,国泰君安证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,福昕软件,210609963.59,90355389.92,121925284.31,9579957.79,45198041.25,50956390.44,406743.73,22826861.33,,,70223570.64,18360846.74,35931963.36,14.4633,2072868.1,34796.9,-120379.37,-6793567.31,57017438.82,2015-05-12,2014-12-31,挂牌前,0
832423.OC,2014,2015-05-07,光大证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,德卡科技,52601556.57,34635340.4,72543192.11,42236033.57,3994908.55,17217891.71,-16811.67,8793052.51,644177.88,8148874.63,-3197491.45,18987756.4,7577202.09,17.9939,1198751.72,,-7029663.97,-11971600.29,5466981.53,2015-05-16,2014-12-31,挂牌前,0
832424.OC,2014,2015-05-11,广发证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,科海股份,77277791.78,30140410.97,44659226.64,34107714.68,1066499.48,3937224.69,1162714.55,2951318.65,276551.43,2674767.22,-18615565.66,28477458.55,11995151.28,4.1302,204399.94,42000,-3425776.89,-5861001.6,-15371884.95,2015-10-26,2014-12-31,挂牌前,0
832425.OC,2014,2015-05-13,大通证券股份有限公司,非高新产业区,农、林、牧、渔服务业,,2015,5,国农基业,6844540.52,4910418.47,4789080.14,2028362.57,392529.36,2458276.47,-6341.92,-318505.77,-936.74,-317569.03,-38673.2,1443137.08,56968.91,-5.9309,13179.48,,-11605,-494759.29,531148.65,2015-05-29,2014-12-31,挂牌前,0
832426.OC,2014,2015-05-07,信达证券股份有限公司,非高新产业区,医药制造业,,2015,5,灵佑药业,36726786.3,29139911.62,44170686.09,35645090.02,3141272.22,5228521.82,-12940.45,923756.87,917381.97,6374.9,5175111.12,10402907.15,7842739.42,2.4049,1326391.41,,2175976.77,5797442.94,-4996359.5,2015-06-01,2014-12-31,挂牌前,0
832427.OC,2014,2015-05-12,国泰君安证券股份有限公司,乌鲁木齐高新区,纺织业,,2015,5,天羚绒业,63411224.06,33415476.99,54871440.12,54592096.86,868493.46,5662598.07,540911.88,4246188.7,-182749.73,4428938.43,-13713998.24,7445349.76,883704.43,6.6379,121521.05,39723.47,5610024.92,771677.28,-25382403.83,2015-06-05,2014-12-31,挂牌前,0
832432.OC,2014,2015-07-15,国信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,7,科列技术,33860751.68,18420472.66,25105374.48,8537415.56,2358235.77,5834896.11,247146.2,7919215.34,550825.62,7368389.72,-3777263.05,15105533.8,488369.48,40.6113,142026.57,11666.67,-4871496.52,-15714709.51,7933337.11,2015-07-14,2014-12-31,挂牌前,0
832433.OC,2014,2015-05-12,太平洋证券股份有限公司,中关村科技园区,医药制造业,,2015,5,亚克股份,21789257.93,11884086.77,14500841.94,7809171.91,1629155.11,3061202.26,442546.89,740708.62,-9202.2,749910.82,1648037.39,988159.47,10288795.92,3.5563,942280,,-489827.04,-495461.55,390714.12,2015-05-28,2014-12-31,挂牌前,0
832434.OC,2014,2015-05-19,国泰君安证券股份有限公司,非高新产业区,纺织业,,2015,5,三星股份,152228740.6,54486366.04,111218714.77,84472524.11,4154996.36,14350374.46,5970411.46,2280100.36,603976.28,1676124.08,1578244.2,21113621.2,46105633.15,1.3777,4927458.45,,-5087979.64,5883414.61,-12198775.31,2015-05-29,2014-12-31,挂牌前,0
832436.OC,2014,2015-05-12,平安证券有限责任公司,非高新产业区,化学原料和化学制品制造业,,2015,5,弗克股份,85908563.77,33083376.23,86125471.1,67619504.77,6761016.9,9322270.44,931724.62,591958.82,454747.39,137211.43,6186433.52,40129667.34,12604198.34,0.25,1488877.38,1090235.55,962454.28,-5487107.55,5106695.42,2015-05-28,2014-12-31,挂牌前,0
832437.OC,2014,2015-05-27,上海证券有限责任公司,非高新产业区,专用设备制造业,,2015,5,三泰新材,224520385.77,112693900.06,100343844.31,49340424.92,12731223.32,16817052.43,3318850.49,13615704.74,1566522.14,12049182.6,6428033.06,61274680.49,61287959.56,6.3538,4858895.61,,-11475236.99,-12268798.42,4087715.53,2015-06-16,2014-12-31,挂牌前,0
832438.OC,2014,2015-05-11,国海证券股份有限公司,非高新产业区,木材加工和木、竹、藤、棕、草制品业,,2015,5,润港林业,74943152.29,35516510.97,100316921.06,87974373.53,2305079.24,3465531.16,4427614.42,1039823.55,571280.36,468543.19,14660884.95,15819966.99,14029784.87,1.3468,1446053.2,428752.42,-7158080.69,18885845.56,-4838145.74,2015-06-09,2014-12-31,挂牌前,0
832439.OC,2014,2015-05-14,国泰君安证券股份有限公司,中关村科技园区,商务服务业,,2015,5,马可正嘉,70160143.71,21895368.4,72691914.69,50854937.57,1623304.61,6364993.36,-20751.1,10413704.91,10134.75,10403570.16,3363777.91,49046944.5,5306626.84,17.7958,1616829.04,,,-16575152.22,8371059.4,2015-05-28,2014-12-31,挂牌前,0
832440.OC,2014,2015-05-13,广发证券股份有限公司,非高新产业区,专用设备制造业,,2015,5,九天高科,129650185.7,58209713.71,28843276.92,15885201.33,2781578.12,13940114.34,645703.3,-1616555.75,2539662.42,-4156218.17,-4708589.28,13844168.5,51891363.04,-1.4045,1844130.32,727073.68,-1881958.55,-9100066.05,3580608.44,2015-05-25,2014-12-31,挂牌前,0
832441.OC,2014,2015-05-13,安信证券股份有限公司,非高新产业区,金属制品业,,2015,5,合兴铁链,56285526.95,20478216.93,56230976.14,45680178.15,2695331.21,4645060.25,1438765.99,1326973.46,1731.77,1236925.15,5321371.45,13379490.12,21027277.34,2.4847,2934164.48,52466,-5368635.01,-202131.25,5244931.26,2015-06-13,2014-12-31,挂牌前,0
832442.OC,2014,2015-05-08,中泰证券股份有限公司,中关村科技园区,计算机、通信和其他电子设备制造业,,2015,5,思必拓,17930405.46,7805063.84,20224258.7,13941066.69,878974.73,4887074.95,165572.46,151194.04,-383570.04,534764.08,-10771594.39,1567469.35,434038.4,1.1652,69552.61,13145,-6945988.86,-2439055.72,-1753819.42,2015-05-12,2014-12-31,挂牌前,0
832443.OC,2014,2015-06-01,国信证券股份有限公司,非高新产业区,汽车制造业,,2015,6,江隆股份,50957087.74,26716986.71,47229023.62,39051211.13,978561.6,4991388.65,625601.39,964418.75,4991.77,959426.98,1161634.68,14881042.58,13729842.51,2.2979,1767549.4,573242.05,-2962564.42,-9750727.19,10068572.74,2015-06-03,2014-12-31,挂牌前,0
832444.OC,2014,2015-05-08,中泰证券股份有限公司,非高新产业区,批发业,,2015,5,蓝海骆驼,121151227.81,10330356.21,186685771.38,179938167.93,1153449.95,3569112.27,1438130.7,796805.54,97265.13,699540.41,-1175139.07,96991319.97,148179.29,0.8908,38533.12,,1309582.63,-60473592.34,56173751.45,2015-05-11,2014-12-31,挂牌前,0
832445.OC,2014,2015-05-21,财通证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2015,5,世博新材,102767353.72,24634599.3,62519128.24,50802249.93,815765.78,6422400.61,1049943.83,3121378.32,573514.41,2547863.91,14433252.28,19861413.87,1984704.82,3.8125,556557.54,,2717405.64,-3801805.92,10410390.94,2015-05-21,2014-12-31,挂牌前,0
832446.OC,2014,2015-05-26,海通证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,三瑞高材,144921014.99,34289189.42,122517879.78,89295822.3,12935466.94,15851035.84,3756106.05,2744387.82,904846.2,1839541.62,13964755.3,56138169.28,37857973.2,1.2826,3376997.06,133953.53,3108230.15,-6396835.8,8240481.97,2015-06-19,2014-12-31,挂牌前,0
832447.OC,2014,2015-05-18,广发证券股份有限公司,中关村科技园区,批发业,,2015,5,森馥科技,48036226.02,38646067.28,52545720.91,28868821.37,5932502.84,7488628.2,88235.36,10587110.84,1767895.28,8819215.56,2569559.93,5483780.87,802038.96,22.715,541816.19,63735.68,-1904798.96,-2278564.41,-3362266.75,2015-05-21,2014-12-31,挂牌前,0
832448.OC,2014,2015-05-13,光大证券股份有限公司,非高新产业区,食品制造业,,2015,5,佳业股份,98863196.19,49344719.13,203054868.6,176513669.33,9190278.21,8497374.82,237870.29,5672815.67,111887.54,5560928.13,11569431.1,17157818.76,11671844.13,5.7554,1192142.51,,3489141.01,-2132502.14,2197380.95,2015-06-11,2014-12-31,挂牌前,0
832449.OC,2014,2015-05-18,兴业证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,恒宝通,171224791.11,137613904.89,169482024.39,132835215.75,4921683.65,21007390.8,-1601713.68,10036332.75,,,21465414.61,43840218.13,8568118.03,6.3323,3069549.75,52450.38,-19527056.01,10070839.11,16659668.95,2015-05-18,2014-12-31,挂牌前,0
832452.OC,2014,2015-05-11,东兴证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2015,5,兴华股份,125857024.88,80019241.66,182098206.84,128846895.76,9322973.71,14881404.09,287911.48,24228773.41,278484.56,23950288.85,6239360.97,56562139.07,15138787.35,20.7124,1743080.47,,-14653384.86,-4046601.48,-1752466.76,2015-06-10,2014-12-31,挂牌前,0
832453.OC,2014,2015-05-18,广发证券股份有限公司,非高新产业区,非金属矿物制品业,,2015,5,恒福股份,63640192.89,49019977.75,50430192.37,22911545.65,10686681.63,9252683.36,77228.51,4766050.27,-10926.12,4776976.39,3141940.64,8877218.78,696415.36,8.046,185100.36,,-5970633.87,-5772072.15,9474238.97,2015-06-09,2014-12-31,挂牌前,0
832454.OC,2014,2015-06-01,国信证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,新涛科技,27283189.28,12804174.9,41388455.89,33570344.27,445532.05,4338303.12,-13462.79,2174210.29,-16785.58,2190995.87,-2319532.94,16808670.11,2243205.21,8.7258,222397.9,,734544.15,-3340978.1,-2072974.08,2015-06-03,2014-12-31,挂牌前,0
832455.OC,2014,2015-06-30,东吴证券股份有限公司,非高新产业区,广播、电视、电影和影视录音制作业,,2015,6,传视影视,56351349.77,18344092.59,40567023.75,20661232.41,6967882.31,5873100.29,2036099.75,4912318.43,1121423.14,3790895.29,14780075.53,6639804.74,13897577.15,8.8066,5021757.85,352109.25,-15455670.66,16535310.18,1438258.43,2015-07-25,2014-12-31,挂牌前,0
832456.OC,2014,2015-05-25,国信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,恒坤股份,147074701.55,49827511.35,225468029.85,185399764.88,7917807.7,21788077.43,3342873.03,3283787.14,1628682.21,1655104.93,-11180344.33,72950679.04,32150255.43,2.368,3531545.29,553482.6,-7320699.64,-14386938.65,-4365279.05,2015-06-08,2014-12-31,挂牌前,0
832457.OC,2014,2015-05-13,安信证券股份有限公司,宁波高新区,电气机械和器材制造业,,2015,5,技冠智能,36741948.5,21518815.27,15342170.04,6276959.27,1757869.77,7280635.47,693994.32,117524.97,743406.22,-625881.25,666691.38,15286737.06,13101223.51,0.3482,,,,,,2015-05-29,2014-12-31,挂牌前,0
832461.OC,2014,2015-05-18,国金证券股份有限公司,非高新产业区,公共设施管理业,,2015,5,西域旅游,450239286.78,115558349.32,116005434.98,80171379.3,2647242.27,23334788.51,13410110.88,1334952.03,10021423.98,-8686471.95,47722417.71,4008148.08,266607448.23,0.6326,18940263.26,,139148.97,3081155.69,12430561.65,2015-06-10,2014-12-31,挂牌前,0
832462.OC,2014,2015-05-13,光大证券股份有限公司,非高新产业区,专业技术服务业,,2015,5,广电计量,371170688.43,185588341.84,280193480.59,134567562.98,59189010.17,55517686.82,7106068.82,25240289.83,,,34041778.08,76332496.69,115145014.63,8.3039,18418727.57,3349049.47,906875.75,-32333881.1,7117306.15,2015-05-13,2014-12-31,挂牌前,0
832463.OC,2014,2015-05-18,广发证券股份有限公司,上海张江高新技术产业开发区,仪器仪表制造业,,2015,5,月旭科技,33490300.19,16339250.35,31663531.2,14161590.94,7831757.86,8580007.69,262132.33,2829527.96,1503274.51,1326253.45,4479220.75,5690211.2,3757769.61,9.2023,843274.81,,-1944969.9,1449561.91,1729095.69,2015-05-18,2014-12-31,挂牌前,0
832464.OC,2014,2015-05-18,中信证券股份有限公司,济宁高新区,通用设备制造业,,2015,5,科大科技,107135474.65,76357593.95,61573457.83,20600434.82,5252414.11,16792675.03,581045.98,13873409.42,587516.91,13285892.51,-8940164.62,37953089.32,20957282.94,14.3734,2255374.23,887199.19,3515145.28,-22065098.39,-9956964.95,2015-06-09,2014-12-31,挂牌前,0
832465.OC,2014,2015-05-19,国信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,5,众益科技,97335178,60824480.91,71651177.55,51418050.96,4833947.6,11018960.62,1012314.13,2991100.14,626525.97,2364574.17,6247430.28,13743013.66,9339508.08,3.2074,1229434.85,1530698.63,-13238361.25,3599622.68,7869587.62,2015-06-09,2014-12-31,挂牌前,0
832466.OC,2014,2015-05-11,中泰证券股份有限公司,非高新产业区,专用设备制造业,,2015,5,山东众和,45204251.76,25125585.55,23464704.97,17895536.68,821132.19,4756341.89,1316532.83,-886840.65,-46706.17,-840134.48,4335913.86,5321482.49,16676786,-1.9821,1087052.44,124849.2,-4130766.37,-3116197.79,10558169.88,2015-05-18,2014-12-31,挂牌前,0
832467.OC,2014,2015-05-19,中原证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,帝益生态,37869158.9,27523557.12,50071896,35767234.61,6179882.63,4270353.93,336095.42,5489754.1,854588.09,4635166.01,45444030.48,,4322383.8,10.874,1040395.8,,2786059.16,35776902.23,1778190.01,2015-05-21,2014-12-31,挂牌前,0
832468.OC,2014,2015-05-14,光大证券股份有限公司,非高新产业区,通用设备制造业,,2015,5,向明轴承,69856695.83,32501403.84,108557058.04,84277920.5,6825593.81,9437557.37,198877.8,8263943.25,404830.73,7859112.52,7942436.9,26202713.28,9557732.92,11.9702,1748082.76,118186.74,-5932366.81,1933221.08,1959506.59,2015-05-14,2014-12-31,挂牌前,0
832469.OC,2014,2015-05-20,国盛证券有限责任公司,非高新产业区,化学原料和化学制品制造业,,2015,5,富恒新材,295518740.25,127287256.42,264885519.84,238352007.45,5149752.68,18731234.97,8860656.3,5253291.57,12516074.14,-7262782.57,35398461.87,154451206.88,64064824.27,1.8571,8670251.19,745321.27,-8657749.33,-7032350.59,37058223.15,2015-05-26,2014-12-31,挂牌前,0
832470.OC,2014,2015-05-20,国海证券股份有限公司,非高新产业区,道路运输业,,2015,5,万里运业,623676629.55,379362696.46,328638842.95,247959130.46,724051.5,34294455.1,-235439.39,46098441.8,1818013.12,44280428.68,59050859.43,25473983.18,264407522.1,7.112,70760694.81,1346992.6,-143914.58,30345206.95,-84042407.22,2015-06-05,2014-12-31,挂牌前,0
832471.OC,2014,2015-05-18,申万宏源证券有限公司,石家庄高新区,专业技术服务业,,2015,5,美邦科技,287500923.87,58918770.86,81498967.14,42348676.7,355535.85,20316261.37,52122.88,19065266.76,4770918.91,14294347.85,18200551.57,29217108.38,6798881.51,8.3248,2057939.87,118144.92,-28556693.83,-31514400.87,58173419.25,2015-05-27,2014-12-31,挂牌前,0
832472.OC,2014,2015-05-21,东莞证券股份有限公司,非高新产业区,农副食品加工业,,2015,5,裕丰食品,48694257.62,38733155.59,24421894.64,20162469.26,696549.47,2282392.88,648289.49,600559.28,,,-3535556.68,8100185.98,18575772.51,1.4463,1648052.86,14003.65,-6201714.07,-734948.59,164167.32,2015-05-27,2014-12-31,挂牌前,0
832473.OC,2014,2015-05-15,中银国际证券有限责任公司,非高新产业区,通用设备制造业,,2015,5,欧泰科,67943364.7,23179164.84,65964815.26,37857763.47,10238722.62,9217467.6,15586.32,10032301.07,356492.9,9675808.17,12814777.02,18799466.08,8959574.56,21.6712,81045.04,,-9742619.96,-14275389.33,23687116.8,2015-05-28,2014-12-31,挂牌前,0
832475.OC,2014,2015-05-22,国元证券股份有限公司,非高新产业区,农副食品加工业,,2015,5,欣欣饲料,320306796.19,179073226.87,784089943.73,735124212.94,6080607.02,14206326.51,3516878.62,10514411.77,959876.97,9554534.8,53817515.16,76407882.23,34368609.08,3.5563,4838016.44,,2267723.13,53411512.5,-30367970.61,2015-06-05,2014-12-31,挂牌前,0
832477.OC,2014,2015-05-12,太平洋证券股份有限公司,中关村科技园区,化学原料和化学制品制造业,,2015,5,航凯电力,57667943.33,35582852.47,53722394.06,27088881.35,3713053.48,9702685.9,212094.03,10213979.6,41321.44,10172658.16,18155494.78,16953814.29,19160794.43,17.2058,2077626.18,263393.34,5786204.9,98459.39,382498.16,2015-06-10,2014-12-31,挂牌前,0
832478.OC,2014,2015-05-25,国信证券股份有限公司,郑州高新区,建筑安装业,,2015,5,建东科技,65573648.91,43822735.26,70572064.82,57104515.53,,7013214.06,1276362.32,2283079.08,-773749.79,3056828.87,28790513.53,28163924.15,1025806.51,2.7807,341218.3,,4378016.89,36312775.77,-16116151.84,2015-06-08,2014-12-31,挂牌前,0
832479.OC,2014,2015-05-12,太平洋证券股份有限公司,非高新产业区,畜牧业,,2015,5,长荣农科,59329051.97,39497054.14,13151445,10753542.4,71499,2568206.12,544677.69,606584.4,994027.27,-387442.87,11356008.24,709714.6,16323220.52,0.334,2454164.03,218355.23,-486651.24,11510351.63,-2281691.8,2015-05-27,2014-12-31,挂牌前,0
832480.OC,2014,2015-05-19,申万宏源证券有限公司,非高新产业区,互联网和相关服务,,2015,5,商会网络,26271855.68,21609871.42,10762112.84,3491633.96,5896137.08,3499607.94,-50083.26,-1397513.62,286424.44,-1683938.06,-6830254.72,1489868,303114.49,-5.7806,212860.81,,-10751116.78,4705562.92,829529.73,2015-06-05,2014-12-31,挂牌前,0
